	 ExtractedX	 ExtractedY
1630583009.097060	668	778
1630583009.130390	668	777
1630583009.163730	670	776
1630583009.197060	677	760
1630583009.230390	673	774
1630583009.263730	673	774
1630583009.297060	674	772
1630583009.330390	676	769
1630583009.363730	677	765
1630583009.397060	677	762
1630583009.430390	676	761
1630583009.463730	675	762
1630583009.497060	674	763
1630583009.530390	673	764
1630583009.563730	674	763
1630583009.597060	676	763
1630583009.630390	677	761
1630583009.663730	677	759
1630583009.697060	678	757
1630583009.730390	677	756
1630583009.763730	677	758
1630583009.797060	676	759
1630583009.830390	677	762
1630583009.863730	676	763
1630583009.897060	676	763
1630583009.930390	677	763
1630583009.963730	677	763
1630583009.997060	677	764
1630583010.030400	676	765
1630583010.063730	676	765
1630583010.097060	676	765
1630583010.130400	677	765
1630583010.163730	677	766
1630583010.197060	676	767
1630583010.230400	676	768
1630583010.263730	676	768
1630583010.297060	676	766
1630583010.330400	676	763
1630583010.363730	677	760
1630583010.397060	678	758
1630583010.430400	678	757
1630583010.463730	678	756
1630583010.497060	678	757
1630583010.530400	678	759
1630583010.563730	678	759
1630583010.597060	678	760
1630583010.630400	680	760
1630583010.663730	681	761
1630583010.697060	681	763
1630583010.730400	682	750
1630583010.763730	684	753
1630583010.797060	685	755
1630583010.830400	686	756
1630583010.863730	690	772
1630583010.897070	689	772
1630583010.930400	689	773
1630583010.963730	692	774
1630583010.997070	693	775
1630583011.030400	694	774
1630583011.063730	694	772
1630583011.097070	694	767
1630583011.130400	694	763
1630583011.163730	693	758
1630583011.197070	692	753
1630583011.230400	686	742
1630583011.263730	680	737
1630583011.297070	684	738
1630583011.330400	689	737
1630583011.363730	687	733
1630583011.397070	693	736
1630583011.430400	693	734
1630583011.463730	692	732
1630583011.497070	691	730
1630583011.530400	691	729
1630583011.563730	693	727
1630583011.597070	694	725
1630583011.630400	694	722
1630583011.663730	693	720
1630583011.697070	691	721
1630583011.730400	690	722
1630583011.763730	691	722
1630583011.797070	690	722
1630583011.830400	691	722
1630583011.863740	693	722
1630583011.897070	693	722
1630583011.930400	693	722
1630583011.963740	693	722
1630583011.997070	693	723
1630583012.030400	693	721
1630583012.063740	692	721
1630583012.097070	691	720
1630583012.130400	692	721
1630583012.163740	693	722
1630583012.197070	693	722
1630583012.230400	693	723
1630583012.263740	693	724
1630583012.297070	693	723
1630583012.330400	692	723
1630583012.363740	692	723
1630583012.397070	692	724
1630583012.430400	691	726
1630583012.463740	686	726
1630583012.497070	683	725
1630583012.530400	665	721
1630583012.563740	679	727
1630583012.597070	678	727
1630583012.630400	677	725
1630583012.663740	676	721
1630583012.697070	675	717
1630583012.730410	673	713
1630583012.763740	672	710
1630583012.797070	671	709
1630583012.830410	670	709
1630583012.863740	671	710
1630583012.897070	657	711
1630583012.930410	655	708
1630583012.963740	667	701
1630583012.997070	662	696
1630583013.030410	655	693
1630583013.063740	635	697
1630583013.097070	646	690
1630583013.130410	644	689
1630583013.163740	629	695
1630583013.197070	643	687
1630583013.230410	627	692
1630583013.263740	638	680
1630583013.297070	635	676
1630583013.330410	633	672
1630583013.363740	632	669
1630583013.397070	630	669
1630583013.430410	630	669
1630583013.463740	631	668
1630583013.497070	630	665
1630583013.530410	628	662
1630583013.563740	613	665
1630583013.597070	611	661
1630583013.630410	611	656
1630583013.663740	609	655
1630583013.697080	620	649
1630583013.730410	618	647
1630583013.763740	602	653
1630583013.797080	603	650
1630583013.830410	603	648
1630583013.863740	603	648
1630583013.897080	605	646
1630583013.930410	622	643
1630583013.963740	623	643
1630583013.997080	623	643
1630583014.030410	623	643
1630583014.063740	624	643
1630583014.097080	624	643
1630583014.130410	625	643
1630583014.163740	626	643
1630583014.197080	627	643
1630583014.230410	629	643
1630583014.263740	632	643
1630583014.297080	635	643
1630583014.330410	638	644
1630583014.363740	641	645
1630583014.397080	644	646
1630583014.430410	648	647
1630583014.463750	651	647
1630583014.497080	654	647
1630583014.530410	655	647
1630583014.563750	655	647
1630583014.597080	655	647
1630583014.630410	656	647
1630583014.663750	656	647
1630583014.697080	656	648
1630583014.730410	656	648
1630583014.763750	656	648
1630583014.797080	656	648
1630583014.830410	656	648
1630583014.863750	656	648
1630583014.897080	656	648
1630583014.930410	656	647
1630583014.963750	656	647
1630583014.997080	656	647
1630583015.030410	656	647
1630583015.063750	657	647
1630583015.097080	657	647
1630583015.130410	656	647
1630583015.163750	657	648
1630583015.197080	657	648
1630583015.230410	657	648
1630583015.263750	657	648
1630583015.297080	657	648
1630583015.330410	657	648
1630583015.363750	657	648
1630583015.397080	658	648
1630583015.430420	658	648
1630583015.463750	658	648
1630583015.497080	658	648
1630583015.530420	658	648
1630583015.563750	658	648
1630583015.597080	658	648
1630583015.630420	658	649
1630583015.663750	660	650
1630583015.697080	662	651
1630583015.730420	665	651
1630583015.763750	667	651
1630583015.797080	669	651
1630583015.830420	670	651
1630583015.863750	670	651
1630583015.897080	670	652
1630583015.930420	671	652
1630583015.963750	673	652
1630583015.997080	675	652
1630583016.030420	675	653
1630583016.063750	676	653
1630583016.097080	676	653
1630583016.130420	677	653
1630583016.163750	677	653
1630583016.197080	678	653
1630583016.230420	678	653
1630583016.263750	678	653
1630583016.297090	678	653
1630583016.330420	678	653
1630583016.363750	678	653
1630583016.397090	678	653
1630583016.430420	678	653
1630583016.463750	678	653
1630583016.497090	678	653
1630583016.530420	678	653
1630583016.563750	678	653
1630583016.597090	678	653
1630583016.630420	678	653
1630583016.663750	678	654
1630583016.697090	678	654
1630583016.730420	679	654
1630583016.763750	680	654
1630583016.797090	680	654
1630583016.830420	680	653
1630583016.863750	680	653
1630583016.897090	680	653
1630583016.930420	680	653
1630583016.963750	680	653
1630583016.997090	680	653
1630583017.030420	680	653
1630583017.063750	680	653
1630583017.097090	680	653
1630583017.130420	680	653
1630583017.163760	680	652
1630583017.197090	680	653
1630583017.230420	680	653
1630583017.263760	680	651
1630583017.297090	680	649
1630583017.330420	665	644
1630583017.363760	664	644
1630583017.397090	660	649
1630583017.430420	658	654
1630583017.463760	654	656
1630583017.497090	651	655
1630583017.530420	646	652
1630583017.563760	641	654
1630583017.597090	652	653
1630583017.630420	648	653
1630583017.663760	645	652
1630583017.697090	642	652
1630583017.730420	640	657
1630583017.763760	639	662
1630583017.797090	635	666
1630583017.830420	631	668
1630583017.863760	623	672
1630583017.897090	627	670
1630583017.930420	627	670
1630583017.963760	626	670
1630583017.997090	627	672
1630583018.030420	625	673
1630583018.063760	623	675
1630583018.097090	622	676
1630583018.130430	619	676
1630583018.163760	620	678
1630583018.197090	619	678
1630583018.230430	620	680
1630583018.263760	620	679
1630583018.297090	620	679
1630583018.330430	621	680
1630583018.363760	621	679
1630583018.397090	621	679
1630583018.430430	621	678
1630583018.463760	621	678
1630583018.497090	620	679
1630583018.530430	620	679
1630583018.563760	619	678
1630583018.597090	619	680
1630583018.630430	620	682
1630583018.663760	621	684
1630583018.697090	608	684
1630583018.730430	613	686
1630583018.763760	617	688
1630583018.797090	620	690
1630583018.830430	621	690
1630583018.863760	620	689
1630583018.897090	617	686
1630583018.930430	613	684
1630583018.963760	610	685
1630583018.997100	610	688
1630583019.030430	612	690
1630583019.063760	615	693
1630583019.097100	616	695
1630583019.130430	614	695
1630583019.163760	624	689
1630583019.197100	617	687
1630583019.230430	618	686
1630583019.263760	620	688
1630583019.297100	621	688
1630583019.330430	621	689
1630583019.363760	624	689
1630583019.397100	627	688
1630583019.430430	631	689
1630583019.463760	619	695
1630583019.497100	621	697
1630583019.530430	623	699
1630583019.563760	624	699
1630583019.597100	623	700
1630583019.630430	621	700
1630583019.663760	617	699
1630583019.697100	615	699
1630583019.730430	614	698
1630583019.763760	629	700
1630583019.797100	631	698
1630583019.830430	635	695
1630583019.863770	640	692
1630583019.897100	642	691
1630583019.930430	645	691
1630583019.963770	649	690
1630583019.997100	651	689
1630583020.030430	651	688
1630583020.063770	652	687
1630583020.097100	654	687
1630583020.130430	656	687
1630583020.163770	658	687
1630583020.197100	659	687
1630583020.230430	658	687
1630583020.263770	658	686
1630583020.297100	656	684
1630583020.330430	653	683
1630583020.363770	649	682
1630583020.397100	655	681
1630583020.430430	656	676
1630583020.463770	658	674
1630583020.497100	657	670
1630583020.530430	656	669
1630583020.563770	656	667
1630583020.597100	656	666
1630583020.630430	656	666
1630583020.663770	655	658
1630583020.697100	659	652
1630583020.730440	670	657
1630583020.763770	672	655
1630583020.797100	672	656
1630583020.830440	674	656
1630583020.863770	677	655
1630583020.897100	680	656
1630583020.930440	684	653
1630583020.963770	684	653
1630583020.997100	682	649
1630583021.030440	681	649
1630583021.063770	680	649
1630583021.097100	678	648
1630583021.130440	680	651
1630583021.163770	680	650
1630583021.197100	678	649
1630583021.230440	676	648
1630583021.263770	661	643
1630583021.297100	664	648
1630583021.330440	659	650
1630583021.363770	659	653
1630583021.397100	662	657
1630583021.430440	657	658
1630583021.463770	656	662
1630583021.497100	657	664
1630583021.530440	658	664
1630583021.563770	662	664
1630583021.597100	657	661
1630583021.630440	657	660
1630583021.663770	656	662
1630583021.697110	654	664
1630583021.730440	652	668
1630583021.763770	651	669
1630583021.797110	651	670
1630583021.830440	650	672
1630583021.863770	648	673
1630583021.897110	648	674
1630583021.930440	648	672
1630583021.963770	647	673
1630583021.997110	648	673
1630583022.030440	648	672
1630583022.063770	648	672
1630583022.097110	648	672
1630583022.130440	646	674
1630583022.163770	643	677
1630583022.197110	641	680
1630583022.230440	641	681
1630583022.263770	639	683
1630583022.297110	638	684
1630583022.330440	635	685
1630583022.363770	634	685
1630583022.397110	633	684
1630583022.430440	633	683
1630583022.463770	633	683
1630583022.497110	634	683
1630583022.530440	636	683
1630583022.563780	638	684
1630583022.597110	640	685
1630583022.630440	642	685
1630583022.663780	643	685
1630583022.697110	644	684
1630583022.730440	643	684
1630583022.763780	639	683
1630583022.797110	635	681
1630583022.830440	631	679
1630583022.863780	627	677
1630583022.897110	641	683
1630583022.930440	638	683
1630583022.963780	637	684
1630583022.997110	635	685
1630583023.030440	634	685
1630583023.063780	633	684
1630583023.097110	631	684
1630583023.130440	630	683
1630583023.163780	629	682
1630583023.197110	629	683
1630583023.230440	630	686
1630583023.263780	632	688
1630583023.297110	634	689
1630583023.330440	635	690
1630583023.363780	636	692
1630583023.397110	635	694
1630583023.430450	635	695
1630583023.463780	634	696
1630583023.497110	633	696
1630583023.530450	631	697
1630583023.563780	629	697
1630583023.597110	628	697
1630583023.630450	628	698
1630583023.663780	628	699
1630583023.697110	628	698
1630583023.730450	628	698
1630583023.763780	628	700
1630583023.797110	627	701
1630583023.830450	627	701
1630583023.863780	627	700
1630583023.897110	625	700
1630583023.930450	625	700
1630583023.963780	624	700
1630583023.997110	624	700
1630583024.030450	626	701
1630583024.063780	627	702
1630583024.097110	628	702
1630583024.130450	628	702
1630583024.163780	627	703
1630583024.197110	625	702
1630583024.230450	623	702
1630583024.263780	622	702
1630583024.297110	623	703
1630583024.330450	624	703
1630583024.363780	611	697
1630583024.397120	613	698
1630583024.430450	614	699
1630583024.463780	615	700
1630583024.497120	615	701
1630583024.530450	615	701
1630583024.563780	615	702
1630583024.597120	615	702
1630583024.630450	615	702
1630583024.663780	615	702
1630583024.697120	615	701
1630583024.730450	614	701
1630583024.763780	613	701
1630583024.797120	611	700
1630583024.830450	611	698
1630583024.863780	611	694
1630583024.897120	610	691
1630583024.930450	611	687
1630583024.963780	613	683
1630583024.997120	615	681
1630583025.030450	633	685
1630583025.063780	635	680
1630583025.097120	638	673
1630583025.130450	643	665
1630583025.163790	646	657
1630583025.197120	645	652
1630583025.230450	644	648
1630583025.263790	639	646
1630583025.297120	633	646
1630583025.330450	627	646
1630583025.363790	623	645
1630583025.397120	614	657
1630583025.430450	612	656
1630583025.463790	610	657
1630583025.497120	609	656
1630583025.530450	607	658
1630583025.563790	604	658
1630583025.597120	602	659
1630583025.630450	603	661
1630583025.663790	602	663
1630583025.697120	602	664
1630583025.730450	602	666
1630583025.763790	603	671
1630583025.797120	603	675
